"","town11cd","town11nm","population_2011","size_flag","rgn11nm","coastal","coastal_detailed","ttwa11cd","ttwa11nm","ttwa_classification","job_density_flag","income_flag","university_flag","level4qual_residents35_64_2011","ks4_2012_2013_counts","key_stage_2_attainment_school_year_2007_to_2008","key_stage_4_attainment_school_year_2012_to_2013","level_2_at_age_18","level_3_at_age_18","activity_at_age_19_full_time_higher_education","activity_at_age_19_sustained_further_education","activity_at_age_19_appprenticeships","activity_at_age_19_employment_with_earnings_above_0","activity_at_age_19_employment_with_earnings_above_10_000","activity_at_age_19_out_of_work","highest_level_qualification_achieved_by_age_22_less_than_level_1","highest_level_qualification_achieved_by_age_22_level_1_to_level_2","highest_level_qualification_achieved_by_age_22_level_3_to_level_5","highest_level_qualification_achieved_by_age_22_level_6_or_above","highest_level_qualification_achieved_b_age_22_average_score","education_score"
"598","E35000441","Shefford BUASD",5954,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000272","Stevenage and Welwyn Garden City","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Medium",69,76.5625,73.9130434782609,86.9565217391304,53.6231884057971,28.9855072463768,24.6376811594203,15.9420289855072,57.9710144927536,34.7826086956522,NA,NA,22.9,47.1,NA,3.57971014492754,2.106567892
"599","E35000442","Lees BUASD",13062,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000239","Manchester","Majority conurbation","Residential","Mid deprivation towns","No university","Medium",135,80.5755395683453,67.4074074074074,83.7037037037037,56.2962962962963,40.7407407407407,23.7037037037037,14.8148148148148,45.1851851851852,23.7037037037037,9.62962962962963,NA,16.8,45.3,36.5,3.86666666666667,2.972648349
"600","E35000444","Steyning BUASD",6557,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000292","Worthing","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","High",70,85.2459016393443,82.8571428571429,95.7142857142857,77.1428571428572,57.1428571428571,14.2857142857143,NA,55.7142857142857,20,NA,NA,NA,49.3,43.5,4.28571428571429,8.083936642
"601","E35000450","Nuneaton BUASD",86552,"Large Towns","West Midlands","Non-coastal","Large non-coastal town","E30000195","Coventry","Majority town and city (Large Towns)","Mixed","Higher deprivation towns","No university","Low",1075,73.6694677871149,55.0697674418605,82.0297951582868,39.6648044692737,29.3023255813954,18.8837209302326,14.1395348837209,51.0697674418605,29.0232558139535,9.67441860465116,2.1,30.1,44,23.8,3.33860465116279,-2.019440204
"602","E35000453","Wisbech BUASD",31573,"Medium Towns","East of England","Non-coastal","Large non-coastal town","E30000287","Wisbech","Majority town and city (small)","Working","Higher deprivation towns","No university","Low",324,70.487106017192,48.1481481481481,83.3333333333333,32.4074074074074,20.0617283950617,18.8271604938272,9.5679012345679,53.3950617283951,29.320987654321,10.1851851851852,NA,37.8,42.4,17,3.0216049382716,-4.610811628
"603","E35000455","Chatham BUASD",76792,"Large Towns","South East","Non-coastal","Large non-coastal town","E30000242","Medway","Majority town and city (Large Towns)","Residential","Higher deprivation towns","No university","Low",984,66.2626262626263,57.1138211382114,82.0121951219512,45.9349593495935,29.979674796748,17.3780487804878,10.1626016260163,43.9024390243902,21.239837398374,11.280487804878,3.9,32.6,39.6,23.9,3.25406504065041,-2.361691643
"604","E35000458","Dukinfield BUASD",20909,"Medium Towns","North West","Non-coastal","Large non-coastal town","E30000239","Manchester","Majority conurbation","Working","Higher deprivation towns","No university","Low",241,73.7051792828685,60.5809128630705,77.5933609958506,41.49377593361,24.896265560166,25.3112033195021,17.0124481327801,50.6224066390041,26.9709543568465,10.7883817427386,NA,30,46.7,20.8,3.24066390041494,-1.57866511
"605","E35000462","Falmouth BUASD",22686,"Medium Towns","South West","Coastal","Large seaside town","E30000051","Falmouth","Majority town and city (small)","Working","Higher deprivation towns","University","Medium",204,72.4770642201835,61.2745098039216,82.3529411764706,48.5294117647059,29.4117647058824,19.6078431372549,11.2745098039216,54.4117647058823,22.5490196078431,4.90196078431373,NA,26.5,47.5,24.5,3.42647058823529,-0.507146946
"606","E35000465","How Wood BUASD",6834,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000237","Luton","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","High",76,85.7142857142857,80.2631578947368,96.0526315789474,63.1578947368421,59.2105263157895,15.7894736842105,NA,42.1052631578947,15.7894736842105,NA,NA,NA,39.2,47.3,4.30263157894737,6.676941382
"607","E35000467","Farnworth BUASD",26939,"Medium Towns","North West","Non-coastal","Large non-coastal town","E30000239","Manchester","Majority conurbation","Working","Higher deprivation towns","No university","Low",380,61.1979166666667,50.5263157894737,75.5263157894737,43.421052631579,30.2631578947368,21.5789473684211,10.5263157894737,38.6842105263158,14.4736842105263,18.1578947368421,3.1,25.9,46.1,24.9,3.36052631578947,-3.537825076
"608","E35000470","Sawbridgeworth BUASD",9800,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000186","Cambridge","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Medium",124,81.3953488372093,68.5483870967742,95.1612903225806,65.3225806451613,44.3548387096774,14.5161290322581,9.67741935483871,42.741935483871,20.1612903225806,NA,NA,15.1,42.9,39.7,3.92741935483871,4.159398797
"609","E35000473","Whitstable BUASD",32100,"Medium Towns","South East","Coastal","Large seaside town","E30000187","Canterbury","Majority town and city (small)","Mixed","Lower deprivation towns","No university","Medium",355,71.0144927536232,59.4366197183099,79.3785310734463,49.1525423728814,35.2112676056338,12.9577464788732,7.04225352112676,46.1971830985916,20.5633802816901,5.35211267605634,NA,27.7,42.6,28,3.47887323943662,-0.659305957
"610","E35000475","Cleckheaton BUASD",11648,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000018","Bradford","Majority conurbation","Working","Higher deprivation towns","No university","Low",118,70.940170940171,58.4745762711864,90.6779661016949,51.6949152542373,33.8983050847458,20.3389830508475,15.2542372881356,59.3220338983051,32.2033898305085,NA,NA,23.3,50.9,25.9,3.58474576271186,-0.240877993
"611","E35000476","Halesowen BUASD",58135,"Medium Towns","West Midlands","Non-coastal","Large non-coastal town","E30000202","Dudley","Majority conurbation","Mixed","Higher deprivation towns","No university","Low",621,76.3406940063091,68.7600644122383,86.4734299516908,54.1062801932367,35.426731078905,23.6714975845411,17.2302737520129,48.792270531401,19.8067632850242,7.085346215781,NA,17.8,50.7,30.7,3.73913043478261,2.057541141
"612","E35000477","Nailsea BUASD",16060,"Small Towns","South West","Non-coastal","Smaller non-coastal town","E30000180","Bristol","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Medium",182,78.2122905027933,53.2967032967033,86.8131868131868,56.5934065934066,35.7142857142857,25.2747252747253,15.9340659340659,54.3956043956044,28.021978021978,NA,NA,23.2,44.8,30.4,3.65384615384615,0.732661067
"613","E35000481","Ashford (Spelthorne) BUASD",28036,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000266","Slough and Heathrow","Majority conurbation","Residential","Lower deprivation towns","No university","Low",264,75.095785440613,61.3636363636364,84.0909090909091,53.4090909090909,32.1969696969697,19.6969696969697,15.1515151515152,54.1666666666667,31.4393939393939,NA,NA,17.9,50.4,28.6,3.60227272727273,0.735865707
"614","E35000483","Sutton Coldfield BUASD",109015,"Large Towns","West Midlands","Non-coastal","Large non-coastal town","E30000169","Birmingham","Majority conurbation","Mixed","Lower deprivation towns","No university","Medium",1209,84.8236259228876,81.6377171215881,91.5632754342432,65.4259718775848,50.8684863523573,18.1968569065343,12.4896608767577,48.221670802316,19.4375516956162,4.71464019851117,0.9,14.6,42.3,42.2,4.10918114143921,6.372935408
"615","E35000485","Northwood BUASD",5253,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000234","London","Majority conurbation","Working","Lower deprivation towns","No university","High",14,88.2352941176471,85.7142857142857,92.8571428571429,85.7142857142857,71.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.14285714285714,11.87150502
"616","E35000486","Manchester BUASD",510746,"City","North West","Non-coastal","Cities","E30000239","Manchester","Majority conurbation","Working","Cities","University","Medium",5161,69.3760414738012,55.3187366789382,78.7085514834206,45.0261780104712,36.5239294710327,18.9304398372408,8.73861654718078,34.0437899631854,12.5944584382872,12.4782018988568,3.5,25.5,44.4,26.6,3.42394884712265,-1.781852104
"617","E35000487","Narborough/Enderby BUASD",12996,"Small Towns","East Midlands","Non-coastal","Smaller non-coastal town","E30000230","Leicester","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","Medium",158,82.8947368421053,59.493670886076,82.2784810126582,46.2025316455696,37.9746835443038,22.1518987341772,13.9240506329114,55.6962025316456,25.3164556962025,NA,NA,23.4,42.4,31.6,3.63924050632911,0.925170267
"618","E35000490","Great Notley BUASD",7749,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000188","Chelmsford","Majority town and city (Large Towns)","Mixed","Lower deprivation towns","No university","Medium",120,76.6917293233083,65.8333333333333,90,59.1666666666667,41.6666666666667,19.1666666666667,15,49.1666666666667,24.1666666666667,NA,NA,27.1,33.1,38.1,3.83333333333333,2.52457092
"619","E35000491","North Wingfield BUASD",9205,"Small Towns","East Midlands","Non-coastal","Smaller non-coastal town","E30000190","Chesterfield","Majority town and city (Large Towns)","Mixed","Higher deprivation towns","No university","Low",102,70.0934579439252,47.0588235294118,74.5098039215686,29.4117647058824,19.6078431372549,22.5490196078431,14.7058823529412,52.9411764705882,29.4117647058824,11.7647058823529,NA,35.9,41.7,NA,3.12745098039216,-4.738558725
"620","E35000498","Burnley BUASD",81548,"Large Towns","North West","Non-coastal","Large non-coastal town","E30000182","Burnley","Majority town and city (Large Towns)","Working","Higher deprivation towns","No university","Low",1015,63.9740018570102,46.9950738916256,79.2118226600985,35.9605911330049,25.1231527093596,27.5862068965517,16.3546798029557,39.4088669950739,19.1133004926108,12.807881773399,3.7,31.8,43.7,20.7,3.19704433497537,-4.684084881
"621","E35000499","Soham BUASD",9165,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000186","Cambridge","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Low",103,65.5172413793103,55.3398058252427,78.6407766990291,37.8640776699029,29.126213592233,20.3883495145631,15.5339805825243,50.4854368932039,30.0970873786408,NA,NA,32.7,39.4,24,3.16504854368932,-3.595444977
"622","E35000502","Hatfield BUASD",37577,"Medium Towns","East of England","Non-coastal","Large non-coastal town","E30000272","Stevenage and Welwyn Garden City","Majority town and city (Large Towns)","Working","Lower deprivation towns","University","Medium",279,70.5479452054795,56.989247311828,84.9462365591398,44.0860215053763,32.258064516129,16.8458781362007,6.81003584229391,47.3118279569892,24.0143369175627,6.09318996415771,NA,24.6,43.6,28.6,3.50537634408602,-1.33631924
"623","E35000507","Burnham-on-Sea BUASD",23325,"Medium Towns","South West","Coastal","Large seaside town","E30000176","Bridgwater","Majority town and city (small)","Mixed","Higher deprivation towns","No university","Low",216,73.972602739726,60.6481481481482,88.4259259259259,47.6851851851852,32.4074074074074,20.3703703703704,8.33333333333333,51.8518518518518,27.3148148148148,6.48148148148148,NA,26.3,41.9,30,3.58333333333333,-0.032310942
"624","E35000508","Ingatestone BUASD",5365,"Small Towns","East of England","Non-coastal","Smaller non-coastal town","E30000188","Chelmsford","Majority town and city (Large Towns)","Residential","Lower deprivation towns","No university","Medium",78,74.2857142857143,70.5128205128205,93.5897435897436,64.1025641025641,44.8717948717949,14.1025641025641,NA,39.7435897435897,21.7948717948718,NA,NA,15,46.3,37.5,3.8974358974359,3.32526577
"625","E35000510","Bingley BUASD",22493,"Medium Towns","Yorkshire and The Humber","Non-coastal","Large non-coastal town","E30000018","Bradford","Majority conurbation","Residential","Mid deprivation towns","No university","Medium",208,80.5309734513274,72.5961538461538,87.5,59.6153846153846,43.2692307692308,22.5961538461538,12.5,39.4230769230769,16.8269230769231,6.73076923076923,NA,20.1,40.2,38.3,3.92788461538462,3.94853063
"626","E35000513","Blackwater BUASD",7195,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000212","Guildford and Aldershot","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","Low",85,86.5853658536585,65.8823529411765,87.0588235294118,48.2352941176471,23.5294117647059,22.3529411764706,NA,57.6470588235294,32.9411764705882,NA,NA,21.4,65.5,NA,3.18823529411765,0.918000858
"627","E35000514","Crosby BUASD",50044,"Medium Towns","North West","Coastal","Large other coastal town","E30000233","Liverpool","Majority conurbation","Residential","Higher deprivation towns","No university","Medium",571,85.1351351351351,66.5499124343257,85.8143607705779,49.5621716287215,40.2802101576182,22.4168126094571,13.1348511383538,41.3309982486865,13.4851138353765,11.3835376532399,2.5,21.7,40.8,35,3.77933450087566,2.577659281
"628","E35000516","Sandown BUASD",11868,"Small Towns","South East","Coastal","Smaller seaside town","E30000070","Isle of Wight","Majority town and city (small)","Residential","Higher deprivation towns","No university","Low",157,60.9756097560976,42.6751592356688,70.0636942675159,33.1210191082803,22.2929936305732,15.9235668789809,7.64331210191083,47.7707006369427,17.1974522292994,11.4649681528662,NA,38.4,41.5,18.9,3.03821656050955,-6.160463498
"629","E35000523","Hessle BUASD",14515,"Small Towns","Yorkshire and The Humber","Coastal","Smaller other coastal town","E30000220","Hull","Majority town and city (Large Towns)","Working","Mid deprivation towns","No university","Medium",152,76.4331210191083,58.5526315789474,80.921052631579,42.1052631578947,32.8947368421053,34.2105263157895,21.0526315789474,57.2368421052632,21.7105263157895,NA,NA,27.2,46.4,26.5,3.55263157894737,-0.535595687
"630","E35000528","Bishop Auckland BUASD",24908,"Medium Towns","North East","Non-coastal","Large non-coastal town","E30000203","Durham and Bishop Auckland","Majority rural","Working","Higher deprivation towns","No university","Low",305,71.2074303405573,62.9508196721312,84.2622950819672,38.6885245901639,19.672131147541,31.4754098360656,20.327868852459,46.5573770491803,28.5245901639344,18.0327868852459,NA,35.2,46.7,16.4,3.12459016393443,-2.212082553
"631","E35000529","Immingham BUASD",10750,"Small Towns","Yorkshire and The Humber","Coastal","Smaller other coastal town","E30000211","Grimsby","Majority town and city (Large Towns)","Working","Higher deprivation towns","No university","Low",143,60.7142857142857,53.1468531468531,78.169014084507,19.0140845070423,13.986013986014,28.6713286713287,19.5804195804196,44.7552447552448,26.5734265734266,14.6853146853147,NA,42.3,43,NA,2.84615384615385,-6.952849356
"632","E35000538","Bootle BUASD",51394,"Medium Towns","North West","Coastal","Large other coastal town","E30000233","Liverpool","Majority conurbation","Working","Higher deprivation towns","No university","Low",654,72.6256983240224,46.0244648318043,77.947932618683,35.5283307810107,24.4648318042813,23.7003058103976,11.9266055045872,45.7186544342508,17.1253822629969,17.737003058104,2.9,33.8,42.6,20.7,3.18501529051988,-3.835224167
"633","E35000549","Brough BUASD",12472,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000220","Hull","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","Medium",158,80.8510638297872,74.0506329113924,93.0379746835443,71.5189873417722,53.7974683544304,24.6835443037975,15.1898734177215,44.3037974683544,16.4556962025316,NA,NA,10.2,50.3,38.2,4.06329113924051,5.573030387
